Rg1,Rg2,Rg3,Erro
0.16,0.12,0.14,0.07735122680664
0.16,0.12,0.15,0.07746630350748636
0.16,0.12,0.16,0.07758138020833272
0.16,0.12,0.17,0.07769391377766866
0.16,0.12,0.18,0.07780644734700459
0.16,0.12,0.19,0.0779151662190749
0.16,0.12,0.2,0.07802261352539
0.16,0.13,0.01,0.07538729349772073
0.16,0.13,0.02,0.07554115295410094
0.16,0.13,0.03,0.07568992614746031
0.16,0.13,0.04,0.07583552042643167
0.16,0.13,0.05,0.075977935791015
0.16,0.13,0.06,0.07611717224121031
0.16,0.13,0.07,0.07625322977701761
0.16,0.13,0.08,0.07638674418131448
0.16,0.13,0.09,0.07651771545410094
0.16,0.13,0.1,0.07664487202962178
0.16,0.13,0.11,0.076771392822265
0.16,0.13,0.12,0.07689473470052022
0.16,0.13,0.13,0.077015533447265
0.16,0.13,0.14,0.07713506062825459
0.16,0.13,0.15,0.07725140889485616
0.16,0.13,0.16,0.0773664855957025
0.16,0.13,0.17,0.07747901916503844
0.16,0.13,0.18,0.07759218851725198
0.16,0.13,0.19,0.0777021789550775
0.16,0.13,0.2,0.07781026204427022
0.16,0.14,0.01,0.0751685841878249
0.16,0.14,0.02,0.0753218078613275
0.16,0.14,0.03,0.07547248840331969
0.16,0.14,0.04,0.07561808268229105
0.16,0.14,0.05,0.07576113382975198
0.16,0.14,0.06,0.0759010060628249
0.16,0.14,0.07,0.0760376993815098
0.16,0.14,0.08,0.07617121378580667
0.16,0.14,0.09,0.07630345662434834
0.16,0.14,0.1,0.07643124898274678
0.16,0.14,0.11,0.07655840555826761
0.16,0.14,0.12,0.07668238321940042
0.16,0.14,0.13,0.07680318196614522
0.16,0.14,0.14,0.0769233449300124
0.16,0.14,0.15,0.07703969319661397
0.16,0.14,0.16,0.07715540568033792
0.16,0.14,0.17,0.07727111816406187
0.16,0.14,0.18,0.07738238016764261
0.16,0.14,0.19,0.07749237060546812
0.16,0.14,0.2,0.07760108947753844
0.16,0.15,0.01,0.07495241800943948
0.16,0.15,0.02,0.0751081848144525
0.16,0.15,0.03,0.0752595011393223
0.16,0.15,0.04,0.07540573120117125
0.16,0.15,0.05,0.0755494181315098
0.16,0.15,0.06,0.07568992614746031
0.16,0.15,0.07,0.07582661946614522
0.16,0.15,0.08,0.0759620412190749
0.16,0.15,0.09,0.07609301249186136
0.16,0.15,0.1,0.0762214406331374
0.16,0.15,0.11,0.07634923299153584
0.16,0.15,0.12,0.07647384643554625
0.16,0.15,0.13,0.07659528096516866
0.16,0.15,0.14,0.07671607971191344
0.16,0.15,0.15,0.07683433532714781
0.16,0.15,0.16,0.07695004781087178
0.16,0.15,0.17,0.07706448872884053
0.16,0.15,0.18,0.07717638651529886
0.16,0.15,0.19,0.07728701273600198
0.16,0.15,0.2,0.0773963673909499
0.16,0.16,0.01,0.07474260965983011
0.16,0.16,0.02,0.07489837646484312
0.16,0.16,0.03,0.07505032857259053
0.16,0.16,0.04,0.07519719441731709
0.16,0.16,0.05,0.07534088134765562
0.16,0.16,0.06,0.07548202514648375
0.16,0.16,0.07,0.07561935424804625
0.16,0.16,0.08,0.07575541178385355
0.16,0.16,0.09,0.07588701883951761
0.16,0.16,0.1,0.07601735432942647
0.16,0.16,0.11,0.07614387512206969
0.16,0.16,0.12,0.07626848856608011
0.16,0.16,0.13,0.07639183044433531
0.16,0.16,0.14,0.0765119934082025
0.16,0.16,0.15,0.07663088480631448
0.16,0.16,0.16,0.07674723307291605
0.16,0.16,0.17,0.0768616739908848
0.16,0.16,0.18,0.07697611490885355
0.16,0.16,0.19,0.07708674112955667
0.16,0.16,0.2,0.07719673156738219
0.16,0.17,0.01,0.07453661600748636
0.16,0.17,0.02,0.07469238281249937
0.16,0.17,0.03,0.07484433492024678
0.16,0.17,0.04,0.07499183654785094
0.16,0.17,0.05,0.07513679504394469
0.16,0.17,0.06,0.07527793884277281
0.16,0.17,0.07,0.07541717529296812
0.16,0.17,0.08,0.07555196126302022
0.16,0.17,0.09,0.07568483988443948
0.16,0.17,0.1,0.07581453959147073
0.16,0.17,0.11,0.07594296773274678
0.16,0.17,0.12,0.0760688527425124
0.16,0.17,0.13,0.07619155883789
0.16,0.17,0.14,0.0763129933675124
0.16,0.17,0.15,0.07643188476562437
0.16,0.17,0.16,0.07654886881510355
0.16,0.17,0.17,0.0766639455159499
0.16,0.17,0.18,0.07677775065104105
0.16,0.17,0.19,0.07688964843749937
0.16,0.17,0.2,0.0770002746582025
0.16,0.18,0.01,0.07433507283528584
0.16,0.18,0.02,0.07449020385742125
0.16,0.18,0.03,0.07464279174804625
0.16,0.18,0.04,0.07479092915852803
0.16,0.18,0.05,0.07493588765462178
0.16,0.18,0.06,0.07507893880208272
0.16,0.18,0.07,0.07521690368652281
0.16,0.18,0.08,0.0753523254394525
0.16,0.18,0.09,0.07548647562662698
0.16,0.18,0.1,0.07561808268229105
0.16,0.18,0.11,0.07574460347493428
0.16,0.18,0.12,0.0758711242675775
0.16,0.18,0.13,0.07599510192871031
0.16,0.18,0.14,0.07611653645833272
0.16,0.18,0.15,0.07623542785644469
0.16,0.18,0.16,0.07635304768880147
0.16,0.18,0.17,0.07647003173828062
0.16,0.18,0.18,0.07658383687337178
0.16,0.18,0.19,0.0766950988769525
0.16,0.18,0.2,0.07680699666341084
0.16,0.19,0.01,0.07413543701171812
0.16,0.19,0.02,0.07429247538248636
0.16,0.19,0.03,0.07444442749023375
0.16,0.19,0.04,0.07459447224934834
0.16,0.19,0.05,0.07474006652831969
0.16,0.19,0.06,0.07488184611002542
0.16,0.19,0.07,0.07502235412597594
0.16,0.19,0.08,0.07515777587890562
0.16,0.19,0.09,0.0752912902832025
0.16,0.19,0.1,0.07542226155598897
0.16,0.19,0.11,0.07555132548014261
0.16,0.19,0.12,0.07567784627278584
0.16,0.19,0.13,0.07580182393391866
0.16,0.19,0.14,0.07592389424641866
0.16,0.19,0.15,0.07604342142740823
0.16,0.19,0.16,0.07616167704264261
0.16,0.19,0.17,0.07627866109212178
0.16,0.19,0.18,0.07639246622721292
0.16,0.19,0.19,0.07650499979654886
0.16,0.19,0.2,0.07661562601725198
0.16,0.2,0.01,0.07393961588541605
0.16,0.2,0.02,0.07409792582193948
0.16,0.2,0.03,0.07425114949544209
0.16,0.2,0.04,0.07439992268880147
0.16,0.2,0.05,0.07454615275065042
0.16,0.2,0.06,0.07468983968098897
0.16,0.2,0.07,0.07482907613118428
0.16,0.2,0.08,0.07496576944986917
0.16,0.2,0.09,0.07510055541992125
0.16,0.2,0.1,0.07523152669270772
0.16,0.2,0.11,0.07536122639973897
0.16,0.2,0.12,0.0754883829752598
0.16,0.2,0.13,0.075611724853515
0.16,0.2,0.14,0.07573443094889261
0.16,0.2,0.15,0.0758552296956374
0.16,0.2,0.16,0.07597348531087178
0.16,0.2,0.17,0.07608919779459573
0.16,0.2,0.18,0.07620491027831969
0.16,0.2,0.19,0.07631807963053323
0.16,0.2,0.2,0.07642870585123636
0.17,0.01,0.01,0.0777466837565098
0.17,0.01,0.02,0.07788909912109312
0.17,0.01,0.03,0.07802642822265562
0.17,0.01,0.04,0.07816121419270772
0.17,0.01,0.05,0.07829345703124937
0.17,0.01,0.06,0.07842061360677022
0.17,0.01,0.07,0.07854649861653584
0.17,0.01,0.08,0.07867047627766866
0.17,0.01,0.09,0.07878936767578062
0.17,0.01,0.1,0.078907623291015
0.17,0.01,0.11,0.07902269999186136
0.17,0.01,0.12,0.0791365051269525
0.17,0.01,0.13,0.07924840291341084
0.17,0.01,0.14,0.07935775756835875
0.17,0.01,0.15,0.07946520487467386
0.17,0.01,0.16,0.07957074483235616
0.17,0.01,0.17,0.07967437744140562
0.17,0.01,0.18,0.0797761027018223
0.17,0.01,0.19,0.07987782796223897
0.17,0.01,0.2,0.07997701009114522
0.17,0.02,0.01,0.0774415079752598
0.17,0.02,0.02,0.07758455912272073
0.17,0.02,0.03,0.07772506713867125
0.17,0.02,0.04,0.07786112467447855
0.17,0.02,0.05,0.07799273173014261
0.17,0.02,0.06,0.07812243143717386
0.17,0.02,0.07,0.07824895222981709
0.17,0.02,0.08,0.0783729298909499
0.17,0.02,0.09,0.0784943644205723
0.17,0.02,0.1,0.07861325581868428
0.17,0.02,0.11,0.07872960408528584
0.17,0.02,0.12,0.07884468078613219
0.17,0.02,0.13,0.07895785013834573
0.17,0.02,0.14,0.07906720479329366
0.17,0.02,0.15,0.07917592366536397
0.17,0.02,0.16,0.07928209940592386
0.17,0.02,0.17,0.07938827514648375
0.17,0.02,0.18,0.07949127197265562
0.17,0.02,0.19,0.07959236145019469
0.17,0.02,0.2,0.07969154357910094
0.17,0.03,0.01,0.07714777628580667
0.17,0.03,0.02,0.07729146321614522
0.17,0.03,0.03,0.07743197123209573
0.17,0.03,0.04,0.07756993611653584
0.17,0.03,0.05,0.07770281473795511
0.17,0.03,0.06,0.07783378601074156
0.17,0.03,0.07,0.07796157836914
0.17,0.03,0.08,0.07808682759602803
0.17,0.03,0.09,0.07820953369140562
0.17,0.03,0.1,0.07832842508951761
0.17,0.03,0.11,0.07844668070475198
0.17,0.03,0.12,0.07856239318847594
0.17,0.03,0.13,0.07867492675781187
0.17,0.03,0.14,0.07878682454427022
0.17,0.03,0.15,0.07889617919921812
0.17,0.03,0.16,0.07900362650553323
0.17,0.03,0.17,0.07910916646321553
0.17,0.03,0.18,0.07921407063802022
0.17,0.03,0.19,0.07931643168131448
0.17,0.03,0.2,0.07941688537597594
0.17,0.04,0.01,0.0768623097737624
0.17,0.04,0.02,0.07700726826985616
0.17,0.04,0.03,0.07714968363443948
0.17,0.04,0.04,0.07728764851887959
0.17,0.04,0.05,0.07742307027180928
0.17,0.04,0.06,0.07755467732747334
0.17,0.04,0.07,0.07768310546874937
0.17,0.04,0.08,0.0778083546956374
0.17,0.04,0.09,0.07793169657389261
0.17,0.04,0.1,0.0780524953206374
0.17,0.04,0.11,0.07817011515299417
0.17,0.04,0.12,0.07828709920247334
0.17,0.04,0.13,0.07840217590331969
0.17,0.04,0.14,0.07851470947265562
0.17,0.04,0.15,0.07862533569335875
0.17,0.04,0.16,0.07873341878255147
0.17,0.04,0.17,0.07883959452311136
0.17,0.04,0.18,0.07894513448079366
0.17,0.04,0.19,0.07904813130696553
0.17,0.04,0.2,0.07914985656738219
0.17,0.05,0.01,0.0765870157877598
0.17,0.05,0.02,0.07673261006673116
0.17,0.05,0.03,0.07687502543131448
0.17,0.05,0.04,0.07701362609863219
0.17,0.05,0.05,0.07714904785156187
0.17,0.05,0.06,0.07728192647298116
0.17,0.05,0.07,0.07741289774576761
0.17,0.05,0.08,0.07753941853841084
0.17,0.05,0.09,0.07766339619954366
0.17,0.05,0.1,0.07778483072916605
0.17,0.05,0.11,0.07790372212727803
0.17,0.05,0.12,0.07802261352539
0.17,0.05,0.13,0.07813641866048116
0.17,0.05,0.14,0.0782502237955723
0.17,0.05,0.15,0.07836148579915303
0.17,0.05,0.16,0.07847020467122334
0.17,0.05,0.17,0.07857765197753844
0.17,0.05,0.18,0.07868382771809834
0.17,0.05,0.19,0.07878746032714781
0.17,0.05,0.2,0.07889045715331969
0.17,0.06,0.01,0.07631680806477803
0.17,0.06,0.02,0.0764649454752598
0.17,0.06,0.03,0.07660799662272073
0.17,0.06,0.04,0.07674786885579366
0.17,0.06,0.05,0.07688456217447855
0.17,0.06,0.06,0.07701807657877542
0.17,0.06,0.07,0.07714968363443948
0.17,0.06,0.08,0.07727620442708272
0.17,0.06,0.09,0.07740145365397073
0.17,0.06,0.1,0.07752415974934834
0.17,0.06,0.11,0.07764495849609312
0.17,0.06,0.12,0.0777625783284499
0.17,0.06,0.13,0.07787829081217386
0.17,0.06,0.14,0.077992095947265
0.17,0.06,0.15,0.07810399373372334
0.17,0.06,0.16,0.07821525573730406
0.17,0.06,0.17,0.07832270304361917
0.17,0.06,0.18,0.07842887878417906
0.17,0.06,0.19,0.07853441874186136
0.17,0.06,0.2,0.07863677978515562
0.17,0.07,0.01,0.07605613708496031
0.17,0.07,0.02,0.07620491027831969
0.17,0.07,0.03,0.07634923299153584
0.17,0.07,0.04,0.07648974100748636
0.17,0.07,0.05,0.07662707010904886
0.17,0.07,0.06,0.07676249186197855
0.17,0.07,0.07,0.0768928273518874
0.17,0.07,0.08,0.07702061971028584
0.17,0.07,0.09,0.07714777628580667
0.17,0.07,0.1,0.07727175394693948
0.17,0.07,0.11,0.07739128112792906
0.17,0.07,0.12,0.07751017252604105
0.17,0.07,0.13,0.07762779235839781
0.17,0.07,0.14,0.07774223327636656
0.17,0.07,0.15,0.07785540262858011
0.17,0.07,0.16,0.07796539306640562
0.17,0.07,0.17,0.07807474772135355
0.17,0.07,0.18,0.07818155924479105
0.17,0.07,0.19,0.07828773498535094
0.17,0.07,0.2,0.07839136759440042
0.17,0.08,0.01,0.07580182393391866
0.17,0.08,0.02,0.07595123291015562
0.17,0.08,0.03,0.07609746297200459
0.17,0.08,0.04,0.07623860677083272
0.17,0.08,0.05,0.07637720743815042
0.17,0.08,0.06,0.0765113576253249
0.17,0.08,0.07,0.07664423624674417
0.17,0.08,0.08,0.07677330017089781
0.17,0.08,0.09,0.07689918518066344
0.17,0.08,0.1,0.07702379862467386
0.17,0.08,0.11,0.07714523315429625
0.17,0.08,0.12,0.07726476033528584
0.17,0.08,0.13,0.07738301595052022
0.17,0.08,0.14,0.07749872843424417
0.17,0.08,0.15,0.07761189778645772
0.17,0.08,0.16,0.07772315979003844
0.17,0.08,0.17,0.07783315022786397
0.17,0.08,0.18,0.07793996175130147
0.17,0.08,0.19,0.07804740905761656
0.17,0.08,0.2,0.07815104166666605
0.17,0.09,0.01,0.07555514017740823
0.17,0.09,0.02,0.07570582071940042
0.17,0.09,0.03,0.07585077921549417
0.17,0.09,0.04,0.0759931945800775
0.17,0.09,0.05,0.07613243103027281
0.17,0.09,0.06,0.0762678527832025
0.17,0.09,0.07,0.07640073140462178
0.17,0.09,0.08,0.07653043111165303
0.17,0.09,0.09,0.07665758768717386
0.17,0.09,0.1,0.07678283691406187
0.17,0.09,0.11,0.07690554300943948
0.17,0.09,0.12,0.07702570597330667
0.17,0.09,0.13,0.07714459737141866
0.17,0.09,0.14,0.07726030985514261
0.17,0.09,0.15,0.07737411499023375
0.17,0.09,0.16,0.07748601277669209
0.17,0.09,0.17,0.07759663899739522
0.17,0.09,0.18,0.07770599365234312
0.17,0.09,0.19,0.07781280517578062
0.17,0.09,0.2,0.07791834513346292
0.17,0.1,0.01,0.07531417846679625
0.17,0.1,0.02,0.07546358744303323
0.17,0.1,0.03,0.0756104532877598
0.17,0.1,0.04,0.07575350443522073
0.17,0.1,0.05,0.07589274088541605
0.17,0.1,0.06,0.07603070576985616
0.17,0.1,0.07,0.07616294860839781
0.17,0.1,0.08,0.07629391988118428
0.17,0.1,0.09,0.07642171223958272
0.17,0.1,0.1,0.07654759724934834
0.17,0.1,0.11,0.07667093912760355
0.17,0.1,0.12,0.07679173787434834
0.17,0.1,0.13,0.07691062927246031
0.17,0.1,0.14,0.07702761332193948
0.17,0.1,0.15,0.07714205423990823
0.17,0.1,0.16,0.07725522359212178
0.17,0.1,0.17,0.0773658498128249
0.17,0.1,0.18,0.07747520446777281
0.17,0.1,0.19,0.07758392333984312
0.17,0.1,0.2,0.07768882751464781
0.17,0.11,0.01,0.07507830301920511
0.17,0.11,0.02,0.0752289835611973
0.17,0.11,0.03,0.07537648518880147
0.17,0.11,0.04,0.07552080790201761
0.17,0.11,0.05,0.07566068013509053
0.17,0.11,0.06,0.07579800923665303
0.17,0.11,0.07,0.0759321594238275
0.17,0.11,0.08,0.07606313069661397
0.17,0.11,0.09,0.07619283040364522
0.17,0.11,0.1,0.07631871541341084
0.17,0.11,0.11,0.07644269307454366
0.17,0.11,0.12,0.07656412760416605
0.17,0.11,0.13,0.07668429056803323
0.17,0.11,0.14,0.0768006388346348
0.17,0.11,0.15,0.07691635131835875
0.17,0.11,0.16,0.07702888488769469
0.17,0.11,0.17,0.07714078267415303
0.17,0.11,0.18,0.07725140889485616
0.17,0.11,0.19,0.07735885620117125
0.17,0.11,0.2,0.07746566772460875
0.17,0.12,0.01,0.0748475138346348
0.17,0.12,0.02,0.0750001017252598
0.17,0.12,0.03,0.07514760335286397
0.17,0.12,0.04,0.07529192606608011
0.17,0.12,0.05,0.07543306986490823
0.17,0.12,0.06,0.07557039896647073
0.17,0.12,0.07,0.07570518493652281
0.17,0.12,0.08,0.07583806355794209
0.17,0.12,0.09,0.07596649169921812
0.17,0.12,0.1,0.07609364827473897
0.17,0.12,0.11,0.07621826171874937
0.17,0.12,0.12,0.07633969624837178
0.17,0.12,0.13,0.07645985921223897
0.17,0.12,0.14,0.07657811482747334
0.17,0.12,0.15,0.0766950988769525
0.17,0.12,0.16,0.07680826822916605
0.17,0.12,0.17,0.07692080179850198
0.17,0.12,0.18,0.0770307922363275
0.17,0.12,0.19,0.07713951110839781
0.17,0.12,0.2,0.07724759419759053
0.17,0.13,0.01,0.07462181091308531
0.17,0.13,0.02,0.07477503458658792
0.17,0.13,0.03,0.0749238077799473
0.17,0.13,0.04,0.07506813049316344
0.17,0.13,0.05,0.07520927429199156
0.17,0.13,0.06,0.07534851074218687
0.17,0.13,0.07,0.07548456827799417
0.17,0.13,0.08,0.07561617533365823
0.17,0.13,0.09,0.07574714660644469
0.17,0.13,0.1,0.07587366739908792
0.17,0.13,0.11,0.07599955240885355
0.17,0.13,0.12,0.07612098693847594
0.17,0.13,0.13,0.07624178568522073
0.17,0.13,0.14,0.07636067708333272
0.17,0.13,0.15,0.07647702534993428
0.17,0.13,0.16,0.07659210205078062
0.17,0.13,0.17,0.07670527140299417
0.17,0.13,0.18,0.07681462605794209
0.17,0.13,0.19,0.07692461649576761
0.17,0.13,0.2,0.07703269958496031
0.17,0.14,0.01,0.07440246582031187
0.17,0.14,0.02,0.07455568949381448
0.17,0.14,0.03,0.07470382690429625
0.17,0.14,0.04,0.07485005696614522
0.17,0.14,0.05,0.07499183654785094
0.17,0.14,0.06,0.07513170878092386
0.17,0.14,0.07,0.07526649475097594
0.17,0.14,0.08,0.07540000915527281
0.17,0.14,0.09,0.07553161621093687
0.17,0.14,0.1,0.07565877278645772
0.17,0.14,0.11,0.07578402201334573
0.17,0.14,0.12,0.07590736389160094
0.17,0.14,0.13,0.07602879842122334
0.17,0.14,0.14,0.07614768981933531
0.17,0.14,0.15,0.07626530965169209
0.17,0.14,0.16,0.07637975056966084
0.17,0.14,0.17,0.07649355570475198
0.17,0.14,0.18,0.07660545349121031
0.17,0.14,0.19,0.07671417236328062
0.17,0.14,0.2,0.07682289123535094
0.17,0.15,0.01,0.07418502807617125
0.17,0.15,0.02,0.07433888753255147
0.17,0.15,0.03,0.07448893229166605
0.17,0.15,0.04,0.07463579813639261
0.17,0.15,0.05,0.07477821350097594
0.17,0.15,0.06,0.07491872151692647
0.17,0.15,0.07,0.07505350748697855
0.17,0.15,0.08,0.07518829345703062
0.17,0.15,0.09,0.07531990051269469
0.17,0.15,0.1,0.07544769287109312
0.17,0.15,0.11,0.07557421366373636
0.17,0.15,0.12,0.07569691975911397
0.17,0.15,0.13,0.07581899007161397
0.17,0.15,0.14,0.07593851725260355
0.17,0.15,0.15,0.07605677286783792
0.17,0.15,0.16,0.07617184956868428
0.17,0.15,0.17,0.07628565470377542
0.17,0.15,0.18,0.07639818827311136
0.17,0.15,0.19,0.07650945027669209
0.17,0.15,0.2,0.07661689758300719
0.17,0.16,0.01,0.07397394816080667
0.17,0.16,0.02,0.07412780761718687
0.17,0.16,0.03,0.07427912394205667
0.17,0.16,0.04,0.07442598978678323
0.17,0.16,0.05,0.07456904093424417
0.17,0.16,0.06,0.07470954895019469
0.17,0.16,0.07,0.07484560648600198
0.17,0.16,0.08,0.07498039245605406
0.17,0.16,0.09,0.07511199951171812
0.17,0.16,0.1,0.07524106343587178
0.17,0.16,0.11,0.075367584228515
0.17,0.16,0.12,0.07549156188964781
0.17,0.16,0.13,0.07561363220214781
0.17,0.16,0.14,0.07573443094889261
0.17,0.16,0.15,0.07585268656412698
0.17,0.16,0.16,0.07596839904785094
0.17,0.16,0.17,0.07608220418294209
0.17,0.16,0.18,0.07619473775227803
0.17,0.16,0.19,0.07630599975585875
0.17,0.16,0.2,0.07641599019368428
0.17,0.17,0.01,0.07376604715983011
0.17,0.17,0.02,0.07392117818196553
0.17,0.17,0.03,0.07407185872395772
0.17,0.17,0.04,0.07421999613443948
0.17,0.17,0.05,0.07436368306477803
0.17,0.17,0.06,0.07450419108072855
0.17,0.17,0.07,0.07464215596516866
0.17,0.17,0.08,0.07477630615234312
0.17,0.17,0.09,0.07490791320800719
0.17,0.17,0.1,0.07503761291503844
0.17,0.17,0.11,0.07516476949055928
0.17,0.17,0.12,0.0752906545003249
0.17,0.17,0.13,0.0754127248128249
0.17,0.17,0.14,0.07553352355956969
0.17,0.17,0.15,0.07565241495768167
0.17,0.17,0.16,0.07576812744140562
0.17,0.17,0.17,0.07588320414225198
0.17,0.17,0.18,0.07599637349446553
0.17,0.17,0.19,0.07610827128092386
0.17,0.17,0.2,0.07621699015299417
0.17,0.18,0.01,0.07356259663899678
0.17,0.18,0.02,0.07371772766113219
0.17,0.18,0.03,0.07386904398600198
0.17,0.18,0.04,0.07401718139648375
0.17,0.18,0.05,0.0741615041096999
0.17,0.18,0.06,0.07430264790852803
0.17,0.18,0.07,0.07444124857584573
0.17,0.18,0.08,0.07457667032877542
0.17,0.18,0.09,0.07470827738443948
0.17,0.18,0.1,0.07483924865722594
0.17,0.18,0.11,0.07496640523274678
0.17,0.18,0.12,0.07509101867675719
0.17,0.18,0.13,0.0752143605550124
0.17,0.18,0.14,0.0753364308675124
0.17,0.18,0.15,0.07545468648274678
0.17,0.18,0.16,0.07557167053222594
0.17,0.18,0.17,0.0756880187988275
0.17,0.18,0.18,0.07580118815104105
0.17,0.18,0.19,0.07591245015462178
0.17,0.18,0.2,0.0760224405924473
0.17,0.19,0.01,0.07336296081542906
0.17,0.19,0.02,0.07351936340331969
0.17,0.19,0.03,0.07367131551106709
0.17,0.19,0.04,0.07381945292154886
0.17,0.19,0.05,0.07396441141764261
0.17,0.19,0.06,0.07410555521647073
0.17,0.19,0.07,0.07424352010091084
0.17,0.19,0.08,0.07437957763671812
0.17,0.19,0.09,0.0745124562581374
0.17,0.19,0.1,0.07464215596516866
0.17,0.19,0.11,0.07477058410644469
0.17,0.19,0.12,0.07489710489908792
0.17,0.19,0.13,0.07502044677734312
0.17,0.19,0.14,0.07514188130696553
0.17,0.19,0.15,0.07526204427083272
0.17,0.19,0.16,0.07537966410318948
0.17,0.19,0.17,0.07549410502115823
0.17,0.19,0.18,0.07560791015624937
0.17,0.19,0.19,0.07572107950846292
0.17,0.19,0.2,0.07583106994628844
0.17,0.2,0.01,0.07316650390624937
0.17,0.2,0.02,0.0733222707112624
0.17,0.2,0.03,0.0734748586018874
0.17,0.2,0.04,0.07362363179524678
0.17,0.2,0.05,0.07376859029134053
0.17,0.2,0.06,0.07391100565592386
0.17,0.2,0.07,0.07405024210611917
0.17,0.2,0.08,0.07418629964192647
0.17,0.2,0.09,0.07432044982910094
0.17,0.2,0.1,0.0744507853190098
0.17,0.2,0.11,0.07457921346028584
0.17,0.2,0.12,0.07470637003580667
0.17,0.2,0.13,0.07482971191406187
0.17,0.2,0.14,0.07495114644368428
0.17,0.2,0.15,0.07507194519042906
0.17,0.2,0.16,0.07518892923990823
0.17,0.2,0.17,0.0753052775065098
0.17,0.2,0.18,0.07541971842447855
0.17,0.2,0.19,0.07553225199381448
0.17,0.2,0.2,0.07564351399739522
0.18,0.01,0.01,0.07701744079589781
0.18,0.01,0.02,0.07715794881184834
0.18,0.01,0.03,0.07729527791341084
0.18,0.01,0.04,0.07742942810058531
0.18,0.01,0.05,0.07756039937337178
0.18,0.01,0.06,0.07768755594889261
0.18,0.01,0.07,0.07781344095865823
0.18,0.01,0.08,0.07793487548828062
0.18,0.01,0.09,0.07805503845214781
0.18,0.01,0.1,0.07817265828450459
0.18,0.01,0.11,0.07828709920247334
0.18,0.01,0.12,0.07839963277180928
0.18,0.01,0.13,0.07851089477539
0.18,0.01,0.14,0.07861961364746031
0.18,0.01,0.15,0.07872578938802022
0.18,0.01,0.16,0.07883196512858011
0.18,0.01,0.17,0.07893559773762959
0.18,0.01,0.18,0.07903605143229105
0.18,0.01,0.19,0.0791365051269525
0.18,0.01,0.2,0.07923568725585875
0.18,0.02,0.01,0.0767097218831374
0.18,0.02,0.02,0.07685277303059834
0.18,0.02,0.03,0.07699073791503844
0.18,0.02,0.04,0.07712679545084573
0.18,0.02,0.05,0.07725713094075459
0.18,0.02,0.06,0.07738683064778584
0.18,0.02,0.07,0.07751271565755147
0.18,0.02,0.08,0.07763605753580667
0.18,0.02,0.09,0.07775622049967386
0.18,0.02,0.1,0.07787574768066344
0.18,0.02,0.11,0.077992095947265
0.18,0.02,0.12,0.07810526529947855
0.18,0.02,0.13,0.07821716308593687
0.18,0.02,0.14,0.0783271535237624
0.18,0.02,0.15,0.0784346008300775
0.18,0.02,0.16,0.0785407765706374
0.18,0.02,0.17,0.07864631652831969
0.18,0.02,0.18,0.07874867757161397
0.18,0.02,0.19,0.07884976704915303
0.18,0.02,0.2,0.07894831339518167
0.18,0.03,0.01,0.07641344706217386
0.18,0.03,0.02,0.0765564982096348
0.18,0.03,0.03,0.07669700622558531
0.18,0.03,0.04,0.076832427978515
0.18,0.03,0.05,0.07696530659993428
0.18,0.03,0.06,0.07709627787272073
0.18,0.03,0.07,0.07722279866536397
0.18,0.03,0.08,0.07734741210937437
0.18,0.03,0.09,0.07746948242187437
0.18,0.03,0.1,0.07758837381998636
0.18,0.03,0.11,0.07770535786946553
0.18,0.03,0.12,0.07781979878743428
0.18,0.03,0.13,0.07793296813964781
0.18,0.03,0.14,0.07804359436035094
0.18,0.03,0.15,0.07815294901529886
0.18,0.03,0.16,0.07826039632161397
0.18,0.03,0.17,0.07836466471354105
0.18,0.03,0.18,0.07846829732259053
0.18,0.03,0.19,0.0785706583658848
0.18,0.03,0.2,0.07867174784342386
0.18,0.04,0.01,0.07612670898437437
0.18,0.04,0.02,0.07627039591471292
0.18,0.04,0.03,0.07641153971354105
0.18,0.04,0.04,0.07654950459798116
0.18,0.04,0.05,0.07668365478515562
0.18,0.04,0.06,0.07681399027506448
0.18,0.04,0.07,0.07694241841634053
0.18,0.04,0.08,0.07706639607747334
0.18,0.04,0.09,0.07718973795572855
0.18,0.04,0.1,0.07730990091959573
0.18,0.04,0.11,0.0774275207519525
0.18,0.04,0.12,0.07754386901855406
0.18,0.04,0.13,0.07765767415364522
0.18,0.04,0.14,0.07776957194010355
0.18,0.04,0.15,0.07787956237792906
0.18,0.04,0.16,0.07798700968424417
0.18,0.04,0.17,0.07809318542480406
0.18,0.04,0.18,0.07819808959960875
0.18,0.04,0.19,0.07830045064290303
0.18,0.04,0.2,0.07840217590331969
0.18,0.05,0.01,0.07584823608398375
0.18,0.05,0.02,0.0759931945800775
0.18,0.05,0.03,0.07613624572753844
0.18,0.05,0.04,0.07627357482910094
0.18,0.05,0.05,0.07640836079915303
0.18,0.05,0.06,0.07654060363769469
0.18,0.05,0.07,0.07666903177897073
0.18,0.05,0.08,0.07679491678873636
0.18,0.05,0.09,0.07691953023274678
0.18,0.05,0.1,0.07703969319661397
0.18,0.05,0.11,0.07715858459472594
0.18,0.05,0.12,0.07727620442708272
0.18,0.05,0.13,0.07739064534505147
0.18,0.05,0.14,0.0775025431315098
0.18,0.05,0.15,0.07761380513509053
0.18,0.05,0.16,0.07772315979003844
0.18,0.05,0.17,0.07782869974772073
0.18,0.05,0.18,0.07793551127115823
0.18,0.05,0.19,0.07803914388020772
